PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,PL,TA,JT,JID,RN,SB,MH,EDAT,MHDA,CRDT,PHST,PST,SO,AID,AB,TT,PMC
5465182,NLM,MEDLINE,19700930,20041117,0001-608X (Print) 0001-608X (Linking),11,1,1970,"The etiology, pathogenesis and prophylaxis of leukemias in humans and animals in the light of epidemiologic studies.",1-14,"['Aleksandrowicz, J']",['Aleksandrowicz J'],['eng'],['Journal Article'],Poland,Acta Med Pol,Acta medica Polona,0370326,,IM,"['Animals', 'Cattle', '*Cattle Diseases/prevention & control', 'Ecology', 'Humans', 'Leukemia/*epidemiology/etiology/genetics/prevention & control/*veterinary', 'Poland', 'Retroviridae']",1970/01/01 00:00,1970/01/01 00:01,['1970/01/01 00:00'],"['1970/01/01 00:00 [pubmed]', '1970/01/01 00:01 [medline]', '1970/01/01 00:00 [entrez]']",ppublish,Acta Med Pol. 1970;11(1):1-14.,,,,
5465066,NLM,MEDLINE,19700924,20190702,0042-4900 (Print) 0042-4900 (Linking),86,14,1970 Apr 4,Poultry: principles of disease control. I. Production of specified pathogen-free stock by management-environment control.,388-96,"['Cooper, D M']",['Cooper DM'],['eng'],['Journal Article'],England,Vet Rec,The Veterinary record,0031164,,IM,"['Animals', 'Avian Leukosis/prevention & control', 'Breeding', 'Bronchitis/prevention & control/veterinary', 'Chickens', 'Encephalomyelitis/prevention & control/veterinary', 'Enterovirus Infections/prevention & control/veterinary', 'Environment', '*Germ-Free Life', 'Mycoplasma Infections/prevention & control/veterinary', 'Newcastle Disease/prevention & control', 'Poultry Diseases/*prevention & control', 'Protective Clothing', 'Salmonella Infections, Animal/prevention & control', 'Staphylococcal Infections/prevention & control/veterinary', 'Sterilization']",1970/04/04 00:00,1970/04/04 00:01,['1970/04/04 00:00'],"['1970/04/04 00:00 [pubmed]', '1970/04/04 00:01 [medline]', '1970/04/04 00:00 [entrez]']",ppublish,Vet Rec. 1970 Apr 4;86(14):388-96. doi: 10.1136/vr.86.14.388.,['10.1136/vr.86.14.388 [doi]'],,,
5464912,NLM,MEDLINE,19700922,20170306,,4,4,1970 Apr-May,Measurement of proteolytic activity of leukoblasts--a new diagnostic method.,365-8,"['Kirchmayer, S', 'Stalowa, I', 'Biernacka, B', 'Slizowska, H']","['Kirchmayer S', 'Stalowa I', 'Biernacka B', 'Slizowska H']",['eng'],['Journal Article'],Poland,Pol Arch Med Wewn,Polskie Archiwum Medycyny Wewnetrznej,0401225,['EC 3.4.- (Peptide Hydrolases)'],IM,"['Acute Disease', 'Adolescent', 'Adult', 'Clinical Enzyme Tests', 'Diagnosis, Differential', 'Humans', 'Leukemia/*diagnosis', 'Leukemia, Lymphoid/diagnosis', 'Leukocytes/analysis/*enzymology', 'Lymphocytes/analysis', 'Middle Aged', 'Peptide Hydrolases/*blood']",1970/04/01 00:00,1970/04/01 00:01,['1970/04/01 00:00'],"['1970/04/01 00:00 [pubmed]', '1970/04/01 00:01 [medline]', '1970/04/01 00:00 [entrez]']",ppublish,Pol Arch Med Wewn. 1970 Apr-May;4(4):365-8.,,,,
5464729,NLM,MEDLINE,19700919,20091111,0012-0847 (Print) 0012-0847 (Linking),77,15,1970 Aug 1,[Epidemiology and control of Marek's disease].,357-62,"['Vielitz, E', 'Landgraf, H']","['Vielitz E', 'Landgraf H']",['ger'],['Journal Article'],Germany,Dtsch Tierarztl Wochenschr,Deutsche tierarztliche Wochenschrift,0033620,,IM,"['Animals', '*Avian Leukosis/epidemiology/mortality/prevention & control', 'Chickens', 'Germany, West', '*Poultry Diseases']",1970/08/01 00:00,1970/08/01 00:01,['1970/08/01 00:00'],"['1970/08/01 00:00 [pubmed]', '1970/08/01 00:01 [medline]', '1970/08/01 00:00 [entrez]']",ppublish,Dtsch Tierarztl Wochenschr. 1970 Aug 1;77(15):357-62.,,,Beitrag zur Epidemiologie und Kontrolle der Marek'schen Krankheit.,
5464631,NLM,MEDLINE,19700911,20041117,0021-4949 (Print) 0021-4949 (Linking),16,6,1970 Jun,[Malignant tumor during pregnancy--from the standpoint of internal medicine].,574-84,"['Yamagata, S', 'Uzuka, Y']","['Yamagata S', 'Uzuka Y']",['jpn'],['Journal Article'],Japan,Gan No Rinsho,Gan no rinsho. Japan journal of cancer clinics,1257753,,IM,"['Adult', 'Female', 'Humans', 'Leukemia', '*Neoplasms', 'Pregnancy', '*Pregnancy Complications', 'Stomach Neoplasms']",1970/06/01 00:00,1970/06/01 00:01,['1970/06/01 00:00'],"['1970/06/01 00:00 [pubmed]', '1970/06/01 00:01 [medline]', '1970/06/01 00:00 [entrez]']",ppublish,Gan No Rinsho. 1970 Jun;16(6):574-84.,,,,
5464612,NLM,MEDLINE,19700911,20190618,0036-8075 (Print) 0036-8075 (Linking),169,3947,1970 Aug 21,Immunoglobulin M heavy chain disease: intracellular origin of the mu chain fragment.,770-3,"['Buxbaum, J', 'Franklin, E C', 'Scharff, M D']","['Buxbaum J', 'Franklin EC', 'Scharff MD']",['eng'],['Journal Article'],United States,Science,"Science (New York, N.Y.)",0404511,"['0 (Carbon Isotopes)', '0 (Immunoglobulin M)', '0 (Immunoglobulins)', '0 (Peptides)', '2ZD004190S (Threonine)', 'GMW67QNF9C (Leucine)', 'HG18B9YRS7 (Valine)']",IM,"['Antibody-Producing Cells/metabolism', 'Blood Protein Electrophoresis', 'Carbon Isotopes', 'Electrophoresis, Disc', 'Heavy Chain Disease/*metabolism', 'Humans', 'Immunoglobulin M/*biosynthesis', 'Immunoglobulins/biosynthesis', 'Kinetics', 'Leucine/metabolism', 'Leukemia, Lymphoid/*immunology/metabolism', 'Molecular Biology', '*Peptide Biosynthesis', 'Peptides/metabolism', 'Threonine/metabolism', 'Valine/metabolism']",1970/08/21 00:00,1970/08/21 00:01,['1970/08/21 00:00'],"['1970/08/21 00:00 [pubmed]', '1970/08/21 00:01 [medline]', '1970/08/21 00:00 [entrez]']",ppublish,Science. 1970 Aug 21;169(3947):770-3. doi: 10.1126/science.169.3947.770.,['10.1126/science.169.3947.770 [doi]'],"Cells obtained from a patient with mu heavy chain disease synthesize a mu heavy chain fragment with a molecular weight of 55,000. The fragment is detected intracellularly after short labeling times and then is assembled inside the cell and secreted as a disulfide-linked polymer.",,
5464577,NLM,MEDLINE,19700910,20200724,0022-538X (Print) 0022-538X (Linking),5,2,1970 Feb,Preparation of infectious cell-free herpes-type virus associated with Marek's disease.,258-61,"['Cook, M K', 'Sears, J F']","['Cook MK', 'Sears JF']",['eng'],['Journal Article'],United States,J Virol,Journal of virology,0113724,['059QF0KO0R (Water)'],IM,"['Animals', 'Avian Leukosis/microbiology', 'Cell Line', 'Chick Embryo', 'Complement Fixation Tests', 'Culture Techniques', 'Cytopathogenic Effect, Viral', 'Fibroblasts', 'Herpesviridae/immunology/*isolation & purification/pathogenicity', 'Humans', 'Kidney/embryology', 'Microscopy, Electron', 'Water']",1970/02/01 00:00,1970/02/01 00:01,['1970/02/01 00:00'],"['1970/02/01 00:00 [pubmed]', '1970/02/01 00:01 [medline]', '1970/02/01 00:00 [entrez]']",ppublish,J Virol. 1970 Feb;5(2):258-61. doi: 10.1128/JVI.5.2.258-261.1970.,['10.1128/JVI.5.2.258-261.1970 [doi]'],Cell-free transmission of the herpes-type virus of Marek's disease was obtained by demineralized water treatment of infected chick embryo fibroblasts.,,PMC375995
5464412,NLM,MEDLINE,19700909,20151119,0047-1852 (Print) 0047-1852 (Linking),28,,1970 Mar 25,[Leukemia in children].,Suppl:1004-5,"['Taguchi, N']",['Taguchi N'],['jpn'],['Journal Article'],Japan,Nihon Rinsho,Nihon rinsho. Japanese journal of clinical medicine,0420546,"['0 (Adrenal Cortex Hormones)', '0 (Immunosuppressive Agents)', '5J49Q6B70F (Vincristine)']",IM,"['Adrenal Cortex Hormones/administration & dosage', 'Child', 'Humans', 'Immunosuppressive Agents/therapeutic use', 'Leukemia/*drug therapy', 'Vincristine/therapeutic use']",1970/03/25 00:00,1970/03/25 00:01,['1970/03/25 00:00'],"['1970/03/25 00:00 [pubmed]', '1970/03/25 00:01 [medline]', '1970/03/25 00:00 [entrez]']",ppublish,Nihon Rinsho. 1970 Mar 25;28:Suppl:1004-5.,,,,
5464313,NLM,MEDLINE,19700906,20031114,0035-3019 (Print) 0035-3019 (Linking),15,5,1970 May,Rescue of defective MSV from a non-infectious neoplasm of the mouse induced by MSV(MLV).,532-3,"['Law, L W', 'Ting, R C', 'Duc-Nguyen, H']","['Law LW', 'Ting RC', 'Duc-Nguyen H']",['eng'],['Journal Article'],France,Rev Eur Etud Clin Biol,Revue europeenne d'etudes cliniques et biologiques. European journal of clinical and biological research,0351323,,IM,"['Animals', 'Hemangiosarcoma/*immunology', 'Mice', '*Moloney murine leukemia virus', '*Neoplasm Transplantation', 'Neoplasms, Experimental']",1970/05/01 00:00,1970/05/01 00:01,['1970/05/01 00:00'],"['1970/05/01 00:00 [pubmed]', '1970/05/01 00:01 [medline]', '1970/05/01 00:00 [entrez]']",ppublish,Rev Eur Etud Clin Biol. 1970 May;15(5):532-3.,,,,
5464299,NLM,MEDLINE,19700906,20041117,0019-1604 (Print) 0019-1604 (Linking),80,4,1970 Apr 10,[Albumen kinetics in analbuminemia].,197-203,"['Arimori, S', 'Hasegawa, M', 'Fujiwara, M', 'Yoshioka, H', 'Onishi, T']","['Arimori S', 'Hasegawa M', 'Fujiwara M', 'Yoshioka H', 'Onishi T']",['jpn'],['Journal Article'],Japan,Igaku To Seibutsugaku,Igaku to seibutsugaku. Medicine and biology,0417441,['0 (Serum Albumin)'],IM,"['Adolescent', 'Adult', 'Aged', 'Anemia, Aplastic/blood', 'Blood Protein Disorders/*blood', 'Female', 'Humans', 'Kidney Diseases/blood', 'Kinetics', 'Leukemia/blood', 'Liver Diseases/blood', 'Male', 'Middle Aged', 'Neoplasms/blood', 'Serum Albumin/*analysis', 'Thyroid Diseases/blood']",1970/04/10 00:00,1970/04/10 00:01,['1970/04/10 00:00'],"['1970/04/10 00:00 [pubmed]', '1970/04/10 00:01 [medline]', '1970/04/10 00:00 [entrez]']",ppublish,Igaku To Seibutsugaku. 1970 Apr 10;80(4):197-203.,,,,
5464247,NLM,MEDLINE,19700902,20151119,0026-895X (Print) 0026-895X (Linking),6,4,1970 Jul,Altered glycosidase levels in drug-resistant mouse leukemias.,345-9,"['Bosmann, H B', 'Kessel, D']","['Bosmann HB', 'Kessel D']",['eng'],['Journal Article'],United States,Mol Pharmacol,Molecular pharmacology,0035623,"['0 (Glycoproteins)', '1CC1JFE158 (Dactinomycin)', '5J49Q6B70F (Vincristine)', 'EC 3.1.3.2 (Acid Phosphatase)', 'EC 3.2.1.- (Galactosidases)', 'EC 3.2.1.- (Glucosidases)']",IM,"['Acid Phosphatase/analysis', 'Animals', 'Cell Line', 'Cell Membrane Permeability', 'Dactinomycin/pharmacology', 'Galactosidases/analysis', 'Glucosidases/*analysis', 'Glycoproteins/metabolism', 'Leukemia L1210/enzymology', 'Leukemia, Experimental/*enzymology', 'Mice', 'Vincristine/pharmacology']",1970/07/01 00:00,1970/07/01 00:01,['1970/07/01 00:00'],"['1970/07/01 00:00 [pubmed]', '1970/07/01 00:01 [medline]', '1970/07/01 00:00 [entrez]']",ppublish,Mol Pharmacol. 1970 Jul;6(4):345-9.,,,,
5464036,NLM,MEDLINE,19700826,20190913,0003-9012 (Print) 0003-9012 (Linking),29,2,1970,A bovine adenovirus isolated from lymph nodes of cattle. Brief report.,271-3,"['Mayr, A', 'Wizigmann, G', 'Bibrack, B', 'Bachmann, P A']","['Mayr A', 'Wizigmann G', 'Bibrack B', 'Bachmann PA']",['eng'],['Journal Article'],Austria,Arch Gesamte Virusforsch,Archiv fur die gesamte Virusforschung,7506868,['7V31YC746X (Chloroform)'],IM,"['Adenoviridae/classification/drug effects/*isolation & purification/pathogenicity', 'Animals', 'Cattle', 'Cattle Diseases/*microbiology', 'Chloroform/pharmacology', 'Complement Fixation Tests', 'Culture Techniques', 'Cytopathogenic Effect, Viral', 'Drug Resistance, Microbial', 'Female', 'Inclusion Bodies, Viral', 'Leukemia/*microbiology/*veterinary', 'Lymph Nodes/*microbiology', 'Male', 'Microscopy, Electron', 'Neutralization Tests', 'Serotyping', 'Testis']",1970/01/01 00:00,1970/01/01 00:01,['1970/01/01 00:00'],"['1970/01/01 00:00 [pubmed]', '1970/01/01 00:01 [medline]', '1970/01/01 00:00 [entrez]']",ppublish,Arch Gesamte Virusforsch. 1970;29(2):271-3. doi: 10.1007/BF01249314.,['10.1007/BF01249314 [doi]'],,,
5463844,NLM,MEDLINE,19700811,20190723,0021-5384 (Print) 0021-5384 (Linking),59,3,1970 Mar 10,[Clinical statistics of 232 cases of leukemias].,223-9,"['Hattori, K']",['Hattori K'],['jpn'],['Journal Article'],Japan,Nihon Naika Gakkai Zasshi,Nihon Naika Gakkai zasshi. The Journal of the Japanese Society of Internal Medicine,19130210R,,IM,"['Adolescent', 'Adult', 'Age Factors', 'Aged', 'Child', 'Child, Preschool', 'Female', 'Humans', 'Infant', 'Japan', 'Leukemia/complications/drug therapy/*epidemiology', 'Male', 'Middle Aged']",1970/03/10 00:00,1970/03/10 00:01,['1970/03/10 00:00'],"['1970/03/10 00:00 [pubmed]', '1970/03/10 00:01 [medline]', '1970/03/10 00:00 [entrez]']",ppublish,Nihon Naika Gakkai Zasshi. 1970 Mar 10;59(3):223-9. doi: 10.2169/naika.59.223.,['10.2169/naika.59.223 [doi]'],,,
5463767,NLM,MEDLINE,19700810,20091111,0012-0847 (Print) 0012-0847 (Linking),77,13,1970 Jul 1,[Demonstration of C-type virus and nuclear projections in lymphocyte cultures of bovine leukemia].,297-9,"['Olson, C', 'Miller, J M', 'Miller, L D', 'Gillette, K G']","['Olson C', 'Miller JM', 'Miller LD', 'Gillette KG']",['ger'],['Journal Article'],Germany,Dtsch Tierarztl Wochenschr,Deutsche tierarztliche Wochenschrift,0033620,"['0 (Culture Media)', '0 (Lectins)']",IM,"['Animals', 'Breeding', 'Cattle', 'Cattle Diseases/*microbiology', 'Culture Media', 'Culture Techniques', 'Female', 'Lectins', 'Leukemia/genetics/microbiology/*veterinary', 'Lymphocytes/*microbiology', 'Lymphocytosis/microbiology/veterinary', 'Pedigree', 'Retroviridae/*isolation & purification']",1970/07/01 00:00,1970/07/01 00:01,['1970/07/01 00:00'],"['1970/07/01 00:00 [pubmed]', '1970/07/01 00:01 [medline]', '1970/07/01 00:00 [entrez]']",ppublish,Dtsch Tierarztl Wochenschr. 1970 Jul 1;77(13):297-9.,,,Nachweis von C-Typ Virus und Kernausstulpungen (nuclear projections) in Lymphozytenkulturen von Leukoserindern.,
5463755,NLM,MEDLINE,19700810,20031114,0005-9366 (Print) 0005-9366 (Linking),83,13,1970 Jul 1,[Central facial paralysis due to leucosis in the horse].,249-51,"['Pick, M', 'Puschner, H']","['Pick M', 'Puschner H']",['ger'],"['Case Reports', 'Journal Article']",Germany,Berl Munch Tierarztl Wochenschr,Berliner und Munchener tierarztliche Wochenschrift,0003163,,IM,"['Animals', 'Facial Paralysis/etiology/pathology/*veterinary', 'Female', 'Horse Diseases/*etiology', 'Horses', 'Leukemia/blood/complications/pathology/*veterinary']",1970/07/01 00:00,1970/07/01 00:01,['1970/07/01 00:00'],"['1970/07/01 00:00 [pubmed]', '1970/07/01 00:01 [medline]', '1970/07/01 00:00 [entrez]']",ppublish,Berl Munch Tierarztl Wochenschr. 1970 Jul 1;83(13):249-51.,,,Zentrale Facialislahmung durch Leukose beim Pferd.,
5463308,NLM,MEDLINE,19700731,20041117,0003-1488 (Print) 0003-1488 (Linking),156,12,1970 Jun 15,Cats hazardous to your health?,1826-7,"['Freeman, A']",['Freeman A'],['eng'],['Journal Article'],United States,J Am Vet Med Assoc,Journal of the American Veterinary Medical Association,7503067,,IM,"['Animals', 'Cat Diseases/*microbiology', 'Cats', 'Child', 'Disease Reservoirs', 'Humans', 'Leukemia/etiology/*veterinary', '*Public Opinion', 'Zoonoses/*microbiology']",1970/06/15 00:00,1970/06/15 00:01,['1970/06/15 00:00'],"['1970/06/15 00:00 [pubmed]', '1970/06/15 00:01 [medline]', '1970/06/15 00:00 [entrez]']",ppublish,J Am Vet Med Assoc. 1970 Jun 15;156(12):1826-7.,,,,
5463099,NLM,MEDLINE,19700709,20190711,0022-3549 (Print) 0022-3549 (Linking),59,5,1970 May,Cytotoxic activity of imidazole derivatives.,724,"['Harmon, R E', 'Gupta, S K', 'Hansen, J L']","['Harmon RE', 'Gupta SK', 'Hansen JL']",['eng'],['Journal Article'],United States,J Pharm Sci,Journal of pharmaceutical sciences,2985195R,"['0 (Antineoplastic Agents)', '0 (Imidazoles)']",IM,"['Animals', '*Antineoplastic Agents/chemical synthesis/therapeutic use', 'Cell Line', 'Imidazoles/therapeutic use/*toxicity', 'Leukemia L1210/drug therapy']",1970/05/01 00:00,1970/05/01 00:01,['1970/05/01 00:00'],"['1970/05/01 00:00 [pubmed]', '1970/05/01 00:01 [medline]', '1970/05/01 00:00 [entrez]']",ppublish,J Pharm Sci. 1970 May;59(5):724. doi: 10.1002/jps.2600590539.,"['S0022-3549(15)37319-6 [pii]', '10.1002/jps.2600590539 [doi]']",,,
5463093,NLM,MEDLINE,19700709,20091111,0012-0847 (Print) 0012-0847 (Linking),77,11,1970 Jun 1,[The occurrence of the tumorons form of enzoctic bovine leukosis in Lower Saxony].,256-9,"['Schmidt, F W', 'Pittler, H', 'Heydorn, K P']","['Schmidt FW', 'Pittler H', 'Heydorn KP']",['ger'],['Journal Article'],Germany,Dtsch Tierarztl Wochenschr,Deutsche tierarztliche Wochenschrift,0033620,,IM,"['Age Factors', 'Animals', 'Cattle', 'Cattle Diseases/*epidemiology', 'Germany, West', 'Leukemia/blood/epidemiology/*veterinary', 'Lymphocytosis/veterinary']",1970/06/01 00:00,1970/06/01 00:01,['1970/06/01 00:00'],"['1970/06/01 00:00 [pubmed]', '1970/06/01 00:01 [medline]', '1970/06/01 00:00 [entrez]']",ppublish,Dtsch Tierarztl Wochenschr. 1970 Jun 1;77(11):256-9.,,,Erhebungen zum Vorkommen der tumorosen Form der enzootischen Rinderleukose im Lande Niedersachsen.,
5462857,NLM,MEDLINE,19700702,20190629,0014-4754 (Print) 0014-4754 (Linking),26,5,1970 May 15,Primary antibody response in mice bearing leukemia L1210.,529-31,"['Bonmassar, E', 'Bonmassar, A', 'Vadlamudi, S', 'Goldin, A']","['Bonmassar E', 'Bonmassar A', 'Vadlamudi S', 'Goldin A']",['eng'],['Journal Article'],Switzerland,Experientia,Experientia,0376547,['0 (Hemolysin Proteins)'],IM,"['Animals', '*Antibody Formation', 'Antibody-Producing Cells', 'Erythrocytes/immunology', 'Hemolysin Proteins/biosynthesis', 'Leukemia L1210/*immunology', 'Male', 'Mice', 'Neoplasm Transplantation', 'Sheep', 'Spleen/cytology/immunology']",1970/05/15 00:00,1970/05/15 00:01,['1970/05/15 00:00'],"['1970/05/15 00:00 [pubmed]', '1970/05/15 00:01 [medline]', '1970/05/15 00:00 [entrez]']",ppublish,Experientia. 1970 May 15;26(5):529-31. doi: 10.1007/BF01898491.,['10.1007/BF01898491 [doi]'],,,
5462825,NLM,MEDLINE,19700701,20041117,0047-1860 (Print) 0047-1860 (Linking),18,3,1970 Mar,[Serum glycoproteins and mucoproteins in leukemia and malignant tumors].,169-74,"['Itoga, T', 'Oka, S']","['Itoga T', 'Oka S']",['jpn'],['Journal Article'],Japan,Rinsho Byori,Rinsho byori. The Japanese journal of clinical pathology,2984781R,"['0 (Glycoproteins)', '0 (Mucoproteins)']",IM,"['Electrophoresis', 'Glycoproteins/*blood', 'Humans', 'Leukemia/*blood', 'Mucoproteins/*blood', 'Neoplasms/*blood']",1970/03/01 00:00,1970/03/01 00:01,['1970/03/01 00:00'],"['1970/03/01 00:00 [pubmed]', '1970/03/01 00:01 [medline]', '1970/03/01 00:00 [entrez]']",ppublish,Rinsho Byori. 1970 Mar;18(3):169-74.,,,,
5462824,NLM,MEDLINE,19700701,20131121,0047-1860 (Print) 0047-1860 (Linking),18,3,1970 Mar,[Zinc metabolism in leukemic pateints].,163-8,"['Kitajima, K']",['Kitajima K'],['jpn'],['Journal Article'],Japan,Rinsho Byori,Rinsho byori. The Japanese journal of clinical pathology,2984781R,"['EC 3.1.3.1 (Alkaline Phosphatase)', 'J41CSQ7QDS (Zinc)']",IM,"['Alkaline Phosphatase/analysis', 'Humans', 'Leukemia/*metabolism', 'Zinc/blood/*metabolism']",1970/03/01 00:00,1970/03/01 00:01,['1970/03/01 00:00'],"['1970/03/01 00:00 [pubmed]', '1970/03/01 00:01 [medline]', '1970/03/01 00:00 [entrez]']",ppublish,Rinsho Byori. 1970 Mar;18(3):163-8.,,,,
5462686,NLM,MEDLINE,19700624,20031114,0033-2240 (Print) 0033-2240 (Linking),26,3,1970 Mar 18,[Observations on the geographical distribution of bovine leukemia in Poland].,391-3,"['Karaszkiewicz, M']",['Karaszkiewicz M'],['pol'],['Journal Article'],Poland,Przegl Lek,Przeglad lekarski,19840720R,,IM,"['Animals', 'Cattle', 'Cattle Diseases/*epidemiology', 'Leukemia/*epidemiology', 'Poland']",1970/03/18 00:00,1970/03/18 00:01,['1970/03/18 00:00'],"['1970/03/18 00:00 [pubmed]', '1970/03/18 00:01 [medline]', '1970/03/18 00:00 [entrez]']",ppublish,Przegl Lek. 1970 Mar 18;26(3):391-3.,,,Uwagi do geograficznego rozmieszczenia bialaczek bydla w Polsce.,
5462680,NLM,MEDLINE,19700624,20131121,0026-895X (Print) 0026-895X (Linking),6,3,1970 May,Fluorinated pyrimidines. XXXVII. Effects of 5-trifluoromethyl-2'-deoxyuridine on the synthesis of deoxyribonucleic acid of mammalian cells in culture.,273-80,"['Fujiwara, Y', 'Oki, T', 'Heidelberger, C']","['Fujiwara Y', 'Oki T', 'Heidelberger C']",['eng'],['Journal Article'],United States,Mol Pharmacol,Molecular pharmacology,0035623,"['0 (Carbon Isotopes)', '0 (Chlorides)', '0 (DNA, Neoplasm)', '10028-17-8 (Tritium)', '1KSV9V4Y4I (Cesium)', '284SYP0193 (Fluorine)', '9679TC07X4 (Iodine)', 'SBV4XY874G (Bromine)', 'VC2W18DGKR (Thymidine)', 'W78I7AY22C (Deoxyuridine)']",IM,"['Animals', 'Bromine/pharmacology', 'Carbon Isotopes', 'Cell Division/drug effects', 'Cell Line', 'Centrifugation, Density Gradient', 'Cesium/pharmacology', 'Chlorides', '*Culture Techniques', 'DNA Replication', 'DNA, Neoplasm/*biosynthesis/isolation & purification', 'Deoxyuridine/*pharmacology', 'Fluorine/*pharmacology', 'HeLa Cells', 'Iodine/pharmacology', 'Leukemia, Experimental/metabolism', 'Mitosis/drug effects', 'Postural Balance', 'Thymidine/metabolism', 'Tritium']",1970/05/01 00:00,1970/05/01 00:01,['1970/05/01 00:00'],"['1970/05/01 00:00 [pubmed]', '1970/05/01 00:01 [medline]', '1970/05/01 00:00 [entrez]']",ppublish,Mol Pharmacol. 1970 May;6(3):273-80.,,,,
5462544,NLM,MEDLINE,19700617,20190617,0028-0836 (Print) 0028-0836 (Linking),226,5245,1970 May 9,Effect of gamma-chlordane on synchronized lymphoma cells and inhibition of cell division.,548-9,"['Brubaker, P E', 'Flamm, W G', 'Bernheim, N J']","['Brubaker PE', 'Flamm WG', 'Bernheim NJ']",['eng'],['Journal Article'],England,Nature,Nature,0410462,['12789-03-6 (Chlordan)'],IM,"['Animals', 'Chlordan/*pharmacology', 'Culture Techniques', 'Densitometry', '*Leukemia, Experimental', 'Mitosis/*drug effects']",1970/05/09 00:00,1970/05/09 00:01,['1970/05/09 00:00'],"['1970/05/09 00:00 [pubmed]', '1970/05/09 00:01 [medline]', '1970/05/09 00:00 [entrez]']",ppublish,Nature. 1970 May 9;226(5245):548-9. doi: 10.1038/226548a0.,['10.1038/226548a0 [doi]'],,,
5462401,NLM,MEDLINE,19700608,20041117,0042-8825 (Print) 0042-8825 (Linking),15,2,1970 Feb,[Activity of the fibrin stabilizing factor in several diseases in children].,90,"['Alekseenko, I F']",['Alekseenko IF'],['rus'],['Journal Article'],Russia (Federation),Vopr Okhr Materin Det,Voprosy okhrany materinstva i detstva,0416600,['9013-56-3 (Factor XIII)'],IM,"['Anemia, Aplastic/blood', 'Child', '*Factor XIII', 'Hematologic Diseases/*blood', 'Hemophilia A/blood', 'Humans', 'Inflammation', 'Leukemia/blood', 'Purpura, Thrombocytopenic/blood', 'Rheumatic Fever/*blood', 'Thrombelastography', 'Vascular Diseases/*blood']",1970/02/01 00:00,1970/02/01 00:01,['1970/02/01 00:00'],"['1970/02/01 00:00 [pubmed]', '1970/02/01 00:01 [medline]', '1970/02/01 00:00 [entrez]']",ppublish,Vopr Okhr Materin Det. 1970 Feb;15(2):90.,,,Aktivnost' fibrinstabiliziruishchego faktora pri nekotorykh zabolevaniiakh u detei.,
5462390,NLM,MEDLINE,19700608,20190723,0021-5384 (Print) 0021-5384 (Linking),59,1,1970 Jan 10,"[An autopsy case of acute leukemia associated with pulmonary manifestations, which changed several times on x-ray films].",47-53,"['Horiuchi, A', 'Matsuzaki, S', 'Oshima, T', 'Okayasu, M', 'Hagihara, T']","['Horiuchi A', 'Matsuzaki S', 'Oshima T', 'Okayasu M', 'Hagihara T']",['jpn'],['Journal Article'],Japan,Nihon Naika Gakkai Zasshi,Nihon Naika Gakkai zasshi. The Journal of the Japanese Society of Internal Medicine,19130210R,,IM,"['Acute Disease', 'Adult', 'Aspergillosis/complications', 'Bone Marrow/pathology', 'Female', 'Humans', 'Leukemia/*complications', 'Lung Diseases/complications/*diagnostic imaging', 'Lung Diseases, Fungal/complications', 'Radiography']",1970/01/10 00:00,1970/01/10 00:01,['1970/01/10 00:00'],"['1970/01/10 00:00 [pubmed]', '1970/01/10 00:01 [medline]', '1970/01/10 00:00 [entrez]']",ppublish,Nihon Naika Gakkai Zasshi. 1970 Jan 10;59(1):47-53. doi: 10.2169/naika.59.47.,['10.2169/naika.59.47 [doi]'],,,
5462288,NLM,MEDLINE,19700605,20190501,0007-1447 (Print) 0007-1447 (Linking),2,5700,1970 Apr 4,Cat leukaemia.,48,"['Stewart, A']",['Stewart A'],['eng'],['Journal Article'],England,Br Med J,British medical journal,0372673,,IM,"['Animals', '*Animals, Domestic', 'Cats', 'Child', '*Disease Reservoirs', 'Dogs', 'Humans', 'Leukemia/*etiology', 'Rabbits']",1970/04/04 00:00,1970/04/04 00:01,['1970/04/04 00:00'],"['1970/04/04 00:00 [pubmed]', '1970/04/04 00:01 [medline]', '1970/04/04 00:00 [entrez]']",ppublish,Br Med J. 1970 Apr 4;2(5700):48. doi: 10.1136/bmj.2.5700.48.,['10.1136/bmj.2.5700.48 [doi]'],,,PMC1699768
5462287,NLM,MEDLINE,19700605,20190501,0007-1447 (Print) 0007-1447 (Linking),1,5698,1970 Mar 21,Cat leukemia.,755,"['Penrose, M']",['Penrose M'],['eng'],['Journal Article'],England,Br Med J,British medical journal,0372673,,IM,"['Animals', 'Animals, Domestic', 'Birds', '*Cat Diseases', 'Cats', 'Child', '*Disease Vectors', 'Dogs', 'Hodgkin Disease/veterinary', 'Humans', 'Leukemia/*veterinary']",1970/03/21 00:00,1970/03/21 00:01,['1970/03/21 00:00'],"['1970/03/21 00:00 [pubmed]', '1970/03/21 00:01 [medline]', '1970/03/21 00:00 [entrez]']",ppublish,Br Med J. 1970 Mar 21;1(5698):755. doi: 10.1136/bmj.1.5698.755-a.,['10.1136/bmj.1.5698.755-a [doi]'],,,PMC1699821
